,commit,urts_total_time,urts_total_classes,safe_total_time,safe_total_classes,unsafe_total_time,unsafe_total_classes,retestall_total_time,retestall_total_classes,TIME_urts_/_retestall,TIME_urts_/_safe,TIME_urts_/_unsafe,TIME_safe_/_retestall,TIME_safe_/_unsafe,TIME_unsafe_/_retestall,CLASSES_urts_/_retestall,CLASSES_urts_/_safe,CLASSES_urts_/_unsafe,CLASSES_safe_/_retestall,CLASSES_safe_/_unsafe,CLASSES_unsafe_/_retestall
0,acbfb2d78996cbaa29b9dc764d4cb3463193dc45,1217.8740363121033,296.0,2720.0173053741455,671.0,1062.5833082199097,295.0,3168.4954056739807,677.0,0.3843698286988822,0.4477449587934079,1.146144520519849,0.8584570772939347,2.55981557806592,0.3353589550160273,0.43722304283604135,0.44113263785394935,1.0033898305084745,0.9911373707533235,2.2745762711864406,0.4357459379615953
1,9213f7353b1e6ce4d0fdbc1dca963ace1fd32cec,272.2428059577942,4.0,635.1853935718536,12.0,217.2189166545868,4.0,3168.4954056739807,677.0,0.08592179287060843,0.42860369383950175,1.2533107620212667,0.20046909092384854,2.924171629959379,0.06855585659540556,0.005908419497784343,0.3333333333333333,1.0,0.01772525849335303,3.0,0.005908419497784343
2,ad5513b8dd15637c6c95585603a4e055dabad56d,987.600504398346,204.0,3139.934998035431,575.0,951.615648508072,204.0,3168.4954056739807,677.0,0.31169384138282197,0.31452896477674214,1.0378144852353894,0.9909861293826069,3.299583190921851,0.30033676135492166,0.30132939438700146,0.35478260869565215,1.0,0.8493353028064993,2.8186274509803924,0.30132939438700146
3,061438e83e61692fc9e06e057a739db5327d42b9,1007.2009949684142,212.0,3141.413990497589,580.0,978.7707011699677,211.0,3168.4954056739807,677.0,0.31787989755792917,0.3206202678205037,1.0290469399671063,0.9914529100695884,3.209550497110834,0.30890709180680354,0.31314623338257014,0.36551724137931035,1.004739336492891,0.8567208271787297,2.748815165876777,0.31166912850812406
4,7fdadf7273f34dd0552db25a3771cf55b65e9208,1118.3691215515137,192.0,2586.279519557953,560.0,1099.3146550655365,191.0,3168.4954056739807,677.0,0.35296536000929496,0.4324239174823089,1.0173330414528508,0.8162484676249095,2.3526289835586427,0.3469516329728424,0.28360413589364847,0.34285714285714286,1.0052356020942408,0.827178729689808,2.931937172774869,0.2821270310192024
5,ea75e1f63572fc72fb8520ba8c793523047acb49,510.7331101894379,15.0,1912.5766832828522,216.0,437.6866400241852,15.0,3168.4954056739807,677.0,0.16119105278639287,0.267039285093023,1.1668921632179965,0.6036229940109451,4.369739691339834,0.13813706001921233,0.022156573116691284,0.06944444444444445,1.0,0.3190546528803545,14.4,0.022156573116691284
6,c583a6e79654359b5daad5093d1730e370d3b75b,831.7546186447144,150.0,2265.535994529724,449.0,923.5104031562804,152.0,3168.4954056739807,677.0,0.2625077559384339,0.3671337028645923,0.9006445577678688,0.7150194980471543,2.453178639663186,0.2914665432376846,0.22156573116691286,0.33407572383073497,0.9868421052631579,0.6632200886262924,2.9539473684210527,0.22451994091580502
7,1590a424cb7a8768b0ae01f2957856b1834dd68d,712.6935782432556,153.0,2784.349037885666,488.0,723.8763329982758,153.0,3168.4954056739807,677.0,0.22493123296533746,0.2559641656077894,0.9845515673807134,0.8787606360102638,3.8464429778398324,0.22846059101174482,0.2259970457902511,0.3135245901639344,1.0,0.7208271787296898,3.189542483660131,0.2259970457902511
8,f8ebf1a25281b2c7f48e08011918c72643313209,164.2788290977478,1.0,335.6209809780121,3.0,116.08885717391968,1.0,3168.4954056739807,677.0,0.05184758317893269,0.4894772329758204,1.4151128118319904,0.10592440196599277,2.8910697301050883,0.03663848051224365,0.0014771048744460858,0.3333333333333333,1.0,0.004431314623338257,3.0,0.0014771048744460858
9,96d87e2809f92460f182c66311d83d59f2ab96c3,901.5242891311646,201.0,3021.0729291439056,568.0,948.6704514026642,199.0,3168.4954056739807,677.0,0.2845275670959663,0.2984119583589905,0.9503029084527812,0.9534724032529515,3.1845336013966437,0.29940723590882706,0.2968980797636632,0.3538732394366197,1.0100502512562815,0.8389955686853766,2.8542713567839195,0.29394387001477107
10,f5c29aab9adb49d9d3580074d4d1a805579fa20d,110.02237939834595,7.0,1075.8161211013794,200.0,59.57562780380249,7.0,3168.4954056739807,677.0,0.03472385637716989,0.10226875879653974,1.8467682751187664,0.3395353261913723,18.057990503168714,0.01880249777137675,0.0103397341211226,0.035,1.0,0.29542097488921715,28.571428571428573,0.0103397341211226
11,766e173e9d51b6354920ebc136b246d221b87ec1,839.082631111145,181.0,3214.1970829963684,533.0,839.9044842720032,180.0,3168.4954056739807,677.0,0.2648205295196447,0.2610551280598288,0.9990214921145819,1.0144237789458515,3.8268602480225007,0.2650799123041002,0.2673559822747415,0.3395872420262664,1.0055555555555555,0.7872968980797637,2.9611111111111112,0.2658788774002954
12,b79abb2014db9684c00afd7d98c0a7cb69ce6c8b,1164.8126301765442,193.0,2982.274875164032,567.0,1170.1105499267578,192.0,3168.4954056739807,677.0,0.3676232662640624,0.3905785613113469,0.9954722912714997,0.9412274576202716,2.548712064300852,0.36929532794378783,0.28508124076809455,0.3403880070546737,1.0052083333333333,0.8375184638109305,2.953125,0.28360413589364847
13,c499202a2c470e2e365ef109c8e49784cb043367,1039.294657945633,212.0,3070.8048799037933,579.0,1258.0701768398285,212.0,3168.4954056739807,677.0,0.32800888904068376,0.3384437300940441,0.8261022930821378,0.9691681655604587,2.4408852037311695,0.397056020528526,0.31314623338257014,0.36614853195164077,1.0,0.8552437223042836,2.731132075471698,0.31314623338257014
14,5e787c5990091b2d1fc560eba88d3c25b04690a2,70.64281439781189,0.0,1031.4610919952393,187.0,25.396291971206665,0.0,3168.4954056739807,677.0,0.022295381672736002,0.0684881038616413,2.781619241025579,0.32553655913407703,40.61463355220006,0.008015252894395326,0.0,0.0,,0.276218611521418,inf,0.0
15,32e40e8cee36ddba1973875ab6637912719271fa,1193.6410341262817,211.0,3205.192843437195,580.0,1160.2609629631042,211.0,3168.4954056739807,677.0,0.3767217184499526,0.3724084922285803,1.0287694512085717,1.0115819760058664,2.7624758099692426,0.36618672726662876,0.31166912850812406,0.36379310344827587,1.0,0.8567208271787297,2.748815165876777,0.31166912850812406
16,5e6e15ac40cfd2cadac3e718e494a3c13b934b8d,1044.0551207065585,186.0,2677.294378042221,532.0,935.6129062175752,185.0,3168.4954056739807,677.0,0.3295113254186569,0.3899665009829911,1.1159050006347018,0.8449734133266718,2.861540665215686,0.295286180482423,0.27474150664697194,0.34962406015037595,1.0054054054054054,0.7858197932053176,2.8756756756756756,0.27326440177252587
17,525a28bd1cb864a5783593c64908cfe0ddcba65f,1191.998010635376,123.0,2303.400890350342,362.0,583.8770642280579,87.0,3168.4954056739807,677.0,0.3762031683873697,0.5174948119665248,2.04152223758149,0.7269699322351955,3.945010056861304,0.18427581216702427,0.18168389955686853,0.3397790055248619,1.4137931034482758,0.534711964549483,4.160919540229885,0.12850812407680945
18,2f00dea17bd94bf43b2f6647f6b08b00ff8b7ece,736.8734335899353,93.0,2124.000505924225,361.0,588.1489109992981,88.0,3168.4954056739807,677.0,0.23256256968855937,0.34692714598450464,1.2528688225197016,0.6703498771437928,3.611331188755291,0.18562403781494236,0.13737075332348597,0.25761772853185594,1.0568181818181819,0.5332348596750369,4.1022727272727275,0.12998522895125553
19,9442ce23bade5286459ff78ade1af173f7b69c30,771.1031315326691,91.0,2178.9443385601044,261.0,802.0434548854828,87.0,3168.4954056739807,677.0,0.24336570921069248,0.35388840269422916,0.9614231334170896,0.6876905469574491,2.7167410011109907,0.25313069839054336,0.1344165435745938,0.3486590038314176,1.0459770114942528,0.38552437223042835,3.0,0.12850812407680945
20,16187c48a1d9b339866b81e69c522021b031c4c3,83.95796275138855,1.0,1092.4569878578186,188.0,29.437520027160645,1.0,3168.4954056739807,677.0,0.026497738516849636,0.07685241953188507,2.852073227429634,0.3447873037472303,37.1110401572503,0.009290693612635646,0.0014771048744460858,0.005319148936170213,1.0,0.2776957163958641,188.0,0.0014771048744460858
21,2d3065606a444c0b711c1809ce296db2ba56cb0c,1197.555307149887,204.0,3127.7224407196045,564.0,1071.9038677215576,204.0,3168.4954056739807,677.0,0.3779570912444329,0.3828841368911117,1.1172226756634571,0.9871317582214694,2.917913196234567,0.338300590811035,0.30132939438700146,0.3617021276595745,1.0,0.8330871491875923,2.764705882352941,0.30132939438700146
22,70f70d821c2c5225edeb54a8af0bd1911a51fc89,641.3271670341492,85.0,2467.374699115753,354.0,683.5605745315552,84.0,3168.4954056739807,677.0,0.20240747892065522,0.259922891834785,0.9382155597163446,0.7787212487975536,3.6095918797052446,0.21573664689791552,0.1255539143279173,0.2401129943502825,1.0119047619047619,0.5228951255539144,4.214285714285714,0.1240768094534712
23,e642a325b91ab829aefa47708c7b4b45811d2d23,1070.4566938877106,211.0,2806.9117045402527,586.0,1166.5708034038544,211.0,3168.4954056739807,677.0,0.33784385231261216,0.38136457664707407,0.9176097076699509,0.8858815763197188,2.4061220256414475,0.3681781584138701,0.31166912850812406,0.36006825938566556,1.0,0.8655834564254062,2.7772511848341233,0.31166912850812406
24,a692cbab92e9bae53c9313241d9668d9de97ed8b,119.53557419776917,7.0,164.84880781173706,19.0,59.84585928916931,7.0,3168.4954056739807,677.0,0.03772628926136706,0.725122466971571,1.997390890824794,0.0520274725715348,2.754556618782994,0.018887784776963977,0.0103397341211226,0.3684210526315789,1.0,0.028064992614475627,2.7142857142857144,0.0103397341211226
25,e7de1cf04925b7e1d06f9add83d90760e5a7a241,945.3920941352844,37.0,1820.4174449443817,189.0,395.24329352378845,1.0,3168.4954056739807,677.0,0.29837256271299123,0.5193270899269857,2.391924441542445,0.5745368737743696,4.605814886103353,0.12474163377860888,0.05465288035450517,0.19576719576719576,37.0,0.2791728212703102,189.0,0.0014771048744460858
26,7a368b4b196af02190e6e57f18f56598ee32a626,140.20989060401917,1.0,134.63892722129822,1.0,77.47456336021423,1.0,3168.4954056739807,677.0,0.044251252614391806,1.041377063065604,1.8097538665964474,0.04249301639516146,1.7378468671749854,0.024451530913214115,0.0014771048744460858,1.0,1.0,0.0014771048744460858,1.0,0.0014771048744460858
27,9a5da5f9a023e53bf339748b5b7b17278ae36475,1636.6687171459198,260.0,3208.3182079792023,602.0,1188.103129386902,223.0,3168.4954056739807,677.0,0.5165444501560762,0.5101329142089043,1.3775476864457814,1.0125683635942502,2.7003701350696665,0.374973915776967,0.38404726735598227,0.4318936877076412,1.1659192825112108,0.8892171344165436,2.6995515695067263,0.3293943870014771
28,3cdc62c132846a6e5fd06782730a986b3e5ea144,85.60611844062805,1.0,65.14909863471985,1.0,24.874924898147583,1.0,3168.4954056739807,677.0,0.027017908338238066,1.3140031133908285,3.4414623879730013,0.020561525359340634,2.619067149005602,0.007850705686239226,0.0014771048744460858,1.0,1.0,0.0014771048744460858,1.0,0.0014771048744460858
29,5f6ec6cc7fd303702dca31edd2317b33c6e66bd1,1546.9837045669556,242.0,3292.9873502254486,572.0,1115.590692281723,205.0,3168.4954056739807,677.0,0.48823921341236465,0.46978124724986997,1.386694703774287,1.0392905554884295,2.9517881181764665,0.3520884676947866,0.35745937961595275,0.4230769230769231,1.1804878048780487,0.844903988183161,2.790243902439024,0.30280649926144754
30,06467dc8c20e6c7357c19904f6214bb406262ba2,1450.355182170868,246.0,2729.0404393672943,583.0,1133.437824964523,211.0,3168.4954056739807,677.0,0.4577425548964488,0.5314524333348175,1.2796071828785707,0.8613048434535417,2.4077548668827196,0.3577211514761297,0.36336779911373707,0.4219554030874786,1.1658767772511849,0.8611521418020679,2.7630331753554502,0.31166912850812406
31,726ec30fdd47bccd2a2be021cf6a6b848e9ee28b,106.2611973285675,1.0,1084.9482007026672,188.0,53.244930267333984,1.0,3168.4954056739807,677.0,0.03353680019175043,0.0979412632416436,1.995705446416168,0.3424174763705818,20.376554072947826,0.016804483974313382,0.0014771048744460858,0.005319148936170213,1.0,0.2776957163958641,188.0,0.0014771048744460858
32,d9d20aa1db311424336a564ae55367b4e20c4c9d,1836.8033554553986,180.0,2942.493149995804,480.0,924.225013256073,105.0,3168.4954056739807,677.0,0.579708385300526,0.624233689535698,1.987398446385133,0.9286720582666891,3.1837410887953688,0.29169207933867214,0.2658788774002954,0.375,1.7142857142857142,0.7090103397341211,4.571428571428571,0.155096011816839
33,ce4c3d52e0dfb59ee758b77450ae13b196488c95,1540.2528157234192,116.0,1745.4556782245636,197.0,557.5652575492859,66.0,3168.4954056739807,677.0,0.486114896352765,0.8824359363224439,2.7624619627367455,0.5508783996021867,3.1304957663548008,0.17597161622858165,0.17134416543574593,0.5888324873096447,1.7575757575757576,0.29098966026587886,2.984848484848485,0.09748892171344166
34,26001aacfeff519ccd6b0991b0cc38ab10ad6564,1940.5786521434784,278.0,3130.3121769428253,569.0,934.0438792705536,200.0,3168.4954056739807,677.0,0.61246061732278,0.6199313494792449,2.077609730346912,0.9879490976496987,3.351354520290266,0.2947909842627246,0.41063515509601184,0.48857644991212656,1.39,0.8404726735598228,2.845,0.29542097488921715
35,c0b19e0c5c2bbf1fb24e154466b6cc0fa6b5e74a,1879.5579586029053,285.0,2707.7195842266083,586.0,1169.6892504692078,210.0,3168.4954056739807,677.0,0.5932020463836205,0.6941479352411426,1.6068865793619473,0.8545758278133405,2.314905076831677,0.36916236279673553,0.42097488921713444,0.4863481228668942,1.3571428571428572,0.8655834564254062,2.7904761904761903,0.310192023633678
36,531bddd5b43d2f0b3afbe0051642830c47030652,1230.417714357376,214.0,2233.504252910614,450.0,750.7625021934509,152.0,3168.4954056739807,677.0,0.38832870395014824,0.5508911446011104,1.6388907420956025,0.7049100493915718,2.9749810977308258,0.23694605990244566,0.31610044313146235,0.47555555555555556,1.4078947368421053,0.6646971935007385,2.960526315789474,0.22451994091580502
37,156e682e3d4bb27338418602c1c3c530da6ff7bd,1500.5665407180786,245.0,3087.2649002075195,576.0,1034.524985790253,205.0,3168.4954056739807,677.0,0.47358962175893965,0.48605046512763245,1.4504884476732343,0.9743630666716455,2.9842342549602314,0.3265035461114061,0.361890694239291,0.4253472222222222,1.1951219512195121,0.8508124076809453,2.8097560975609754,0.30280649926144754
38,cb899167421d7a24f1e6c3f06aa4a621391df15f,1256.68319272995,92.0,1926.953643321991,186.0,621.3282914161682,62.0,3168.4954056739807,677.0,0.39661827834105284,0.6521605732888719,2.0225751991200065,0.6081604662803993,3.1013454078036014,0.19609568955142717,0.1358936484490399,0.4946236559139785,1.4838709677419355,0.27474150664697194,3.0,0.0915805022156573
39,864b8a7c8044349b29b0e67952323a8cb2bc2dd4,1483.334809064865,263.0,3019.8998672962184,595.0,1081.599194765091,222.0,3168.4954056739807,677.0,0.4681511629805694,0.49118675262333344,1.37142743471349,0.9531021764741509,2.792069263653715,0.34136050594494094,0.38847858197932056,0.44201680672268906,1.1846846846846846,0.8788774002954209,2.68018018018018,0.32791728212703103
40,01f935cdebd582211e6d4eef9f81da4228412911,1714.7920677661896,238.0,3632.6696372032166,569.0,1078.8340203762054,199.0,3168.4954056739807,677.0,0.5412007430073678,0.47204734782500174,1.5894864598061305,1.146496734916521,3.3672182825087873,0.34048779696643533,0.3515509601181684,0.4182776801405975,1.1959798994974875,0.8404726735598228,2.85929648241206,0.29394387001477107
41,8d82be71dfce6b6752717ca0a68a77ec3c03032b,79.91243624687195,0.0,75.34378337860107,0.0,24.089673042297363,0.0,3168.4954056739807,677.0,0.025220941177244195,1.0606374230679854,3.3172901976112055,0.023779041384651926,3.127638272479258,0.0076028745375987606,0.0,,,0.0,,0.0
42,3b0603f526fda4715904bfe2d1bba8a79458f00c,1427.4676926136017,215.0,3358.26353597641,514.0,857.6631326675415,178.0,3168.4954056739807,677.0,0.45051909813641045,0.42506124886311747,1.6643687226869937,1.0598921904581595,3.9155974042295503,0.27068466980626893,0.3175775480059084,0.4182879377431907,1.2078651685393258,0.7592319054652881,2.8876404494382024,0.26292466765140327
43,be3c3954e6bd940baf4b8d21b4b6a87a71f76ee6,1226.968801021576,117.0,2159.0159740448,255.0,699.6918957233429,84.0,3168.4954056739807,677.0,0.38724020202913423,0.5683000106399936,1.753584411254518,0.6814010114007246,3.0856666873535885,0.22082780819892311,0.172821270310192,0.4588235294117647,1.3928571428571428,0.3766617429837518,3.0357142857142856,0.1240768094534712
44,1104deeaa589b01548bfa6c411e090e345f132f8,1519.731207370758,234.0,2910.1723556518555,557.0,1073.2341232299805,196.0,3168.4954056739807,677.0,0.4796381287627246,0.5222134711091193,1.416029526527735,0.9184713824866106,2.7115913412196293,0.33872042904278393,0.345642540620384,0.42010771992818674,1.1938775510204083,0.8227474150664698,2.8418367346938775,0.2895125553914328
45,7b75017bbb70c9f159b35f7399e29dc53bdc3d97,73.24765062332153,0.0,61.27141332626343,0.0,23.422799348831177,0.0,3168.4954056739807,677.0,0.023117486770583083,1.1954620702689847,3.127194556571082,0.01933769991161789,2.6158877260467563,0.007392404390704438,0.0,,,0.0,,0.0
46,957f8fc0afbeca638f13f6fb739e49a921da2b9d,915.6988096237183,22.0,1408.9269740581512,46.0,477.6989638805389,16.0,3168.4954056739807,677.0,0.2890011479846022,0.649926381199317,1.9168951135776646,0.4446675136517845,2.9494034540348935,0.1507652379817562,0.03249630723781388,0.4782608695652174,1.375,0.06794682422451995,2.875,0.023633677991137372
47,85551f9be5b054fa4aee0636597b12bda2ecb2e8,2215.121862411499,234.0,2759.4386744499207,501.0,960.7688894271852,160.0,3168.4954056739807,677.0,0.6991084343833263,0.8027436459891871,2.3055720129865622,0.8708987456659896,2.8721149329628175,0.30322559019864415,0.345642540620384,0.46706586826347307,1.4625,0.740029542097489,3.13125,0.2363367799113737
48,d45d5df963cc3f7641d6dec2920bb22cfe8d0a76,1311.9823303222656,46.0,1433.3935174942017,88.0,486.4508669376373,30.0,3168.4954056739807,677.0,0.414071084961283,0.9152980771224765,2.697050040390741,0.45238933120349595,2.9466357548458473,0.15352740170193263,0.06794682422451995,0.5227272727272727,1.5333333333333334,0.12998522895125553,2.933333333333333,0.04431314623338257
49,5a02a05eddb59aee6ac762f7ea82e92a68eb9c0f,1998.458701133728,288.0,3158.0595483779907,583.0,1214.7883384227753,213.0,3168.4954056739807,677.0,0.6307279781927376,0.6328122286864906,1.6451085657674602,0.9967063681779995,2.599678848150838,0.38339596019214484,0.4254062038404727,0.4939965694682676,1.352112676056338,0.8611521418020679,2.7370892018779345,0.31462333825701627
Arithmetic_Mean,,1001.2336787891388,141.76,2203.0069363307953,377.66,717.0401081180572,122.44,3168.4954056739807,677.0,0.3159965695377624,0.5063833830175828,1.6521230384473193,0.6952848763440725,5.093997479330493,0.22630302913932532,0.20939438700147708,0.3802073888986997,1.9206660805108906,0.5578434268833088,inf,0.18085672082717874
Geo_Mean,,701.7101375933319,0.0,1624.3047366163178,0.0,458.91804631501253,0.0,3168.4954056739844,676.9999999999994,0.22146477988787514,0.43200645899432877,1.529053266106821,0.5126422887366655,3.5394222337932546,0.14483784495732752,0.0,,,0.0,,0.0
