,commit,urts_total_time,urts_total_classes,safe_total_time,safe_total_classes,unsafe_total_time,unsafe_total_classes,retestall_total_time,retestall_total_classes,TIME_urts_/_retestall,TIME_urts_/_safe,TIME_urts_/_unsafe,TIME_safe_/_retestall,TIME_safe_/_unsafe,TIME_unsafe_/_retestall,CLASSES_urts_/_retestall,CLASSES_urts_/_safe,CLASSES_urts_/_unsafe,CLASSES_safe_/_retestall,CLASSES_safe_/_unsafe,CLASSES_unsafe_/_retestall
0,2d05d7c4b24ef1662afafdae8daf33b2e79a3270,1098.9199295043945,248.0,1830.1423494815826,481.0,778.0933637619019,245.0,1831.1333097219467,485.5,0.6001310356105438,0.6004559862874499,1.41232399694475,0.9994588268177402,2.3520857967908464,0.4249244768967987,0.5108135942327497,0.5155925155925156,1.0122448979591836,0.9907312049433573,1.963265306122449,0.5046343975283213
1,fe7ee4a3ae52e4f3f1466ae0682bc265d86a0252,704.6621270179749,57.0,1429.405203819275,152.0,531.0672578811646,54.0,1831.1333097219467,485.5,0.38482295269096284,0.49297576721783637,1.326879254106935,0.780612310545717,2.691570950019157,0.2900210787830657,0.11740473738414006,0.375,1.0555555555555556,0.31307929969104015,2.814814814814815,0.11122554067971163
2,4da0071c805923489d9da506b58cc829b82cfe71,915.9955134391785,139.0,1814.1843242645264,372.0,665.7571198940277,136.0,1831.1333097219467,485.5,0.5002342039085457,0.5049076332475338,1.3758703978787077,0.990743991512014,2.724994250986456,0.3635765437499039,0.286302780638517,0.3736559139784946,1.0220588235294117,0.7662203913491246,2.735294117647059,0.2801235839340886
3,6a9794218cd1edfd88e7e159a1801419fa98da7d,602.7363295555115,62.0,596.1718039512634,120.0,196.1367063522339,44.0,1831.1333097219467,485.5,0.32916026722654923,1.0110111306182885,3.0730419652968064,0.32557531490800673,3.0395728318218156,0.10711219402262787,0.12770339855818744,0.5166666666666667,1.4090909090909092,0.24716786817713698,2.727272727272727,0.09062821833161688
4,11e47c48990a4703c606621a3ef1013ac0598419,1131.4355897903442,154.0,1771.2681295871735,371.0,653.1912701129913,135.0,1831.1333097219467,485.5,0.6178881590888378,0.6387714942141741,1.7321658165985967,0.9673070334000622,2.711714333354108,0.3567142089792342,0.3171987641606591,0.41509433962264153,1.1407407407407408,0.7641606591143152,2.748148148148148,0.2780638516992791
5,7a2aaae3c605349a1e2c8d9f530a54b70c3305c4,466.4394884109497,31.0,792.615909576416,71.0,300.7467541694641,25.0,1831.1333097219467,485.5,0.2547272150719477,0.5884811076530383,1.5509377306467003,0.43285538271201723,2.6354928144288285,0.16424077513784718,0.06385169927909372,0.43661971830985913,1.24,0.1462409886714727,2.84,0.05149330587023687
6,698b4f0a01bb821a9daa796d3b28f35564478116,1112.5346658229828,156.0,1700.0845699310303,372.0,647.5190546512604,136.0,1831.1333097219467,485.5,0.6075661776869312,0.654399601937518,1.7181496943316512,0.92843298786869,2.625535971055954,0.35361655604942527,0.3213182286302781,0.41935483870967744,1.1470588235294117,0.7662203913491246,2.735294117647059,0.2801235839340886
7,1dabaeba80c4c547fe4d32c0da429b1e7377479d,1071.7099633216858,157.0,1766.7502982616425,371.0,654.7381908893585,135.0,1831.1333097219467,485.5,0.5852714041253624,0.6065995655278353,1.6368526813228002,0.9648398010573678,2.69840727613856,0.3575589977055133,0.3233779608650875,0.42318059299191374,1.162962962962963,0.7641606591143152,2.748148148148148,0.2780638516992791
8,2e046aae83facd12cd2776b960e42d7a66cead8c,1037.9709463119507,159.0,1789.825649023056,372.0,724.3596189022064,136.0,1831.1333097219467,485.5,0.5668461934481243,0.5799285236964329,1.4329497658704853,0.9774414781929978,2.4709075469110253,0.39557994770582744,0.3274974253347065,0.4274193548387097,1.1691176470588236,0.7662203913491246,2.735294117647059,0.2801235839340886
9,46116a76149d2f137a71d9a180d1f6193f4bf1c8,1106.7950057983398,158.0,1715.3293380737305,371.0,654.2123160362244,135.0,1831.1333097219467,485.5,0.6044316926146704,0.6452376119452614,1.6917978745864142,0.9367583064360285,2.621976529678709,0.3572718122502861,0.325437693099897,0.42587601078167114,1.1703703703703703,0.7641606591143152,2.748148148148148,0.2780638516992791
10,5e943c29e19d713659df98c3f19867dffaa0f882,505.0295686721802,19.0,936.2991020679474,138.0,271.8179762363434,13.0,1831.1333097219467,485.5,0.27580163934042995,0.5393891413083189,1.8579697180625807,0.511322194346474,3.444581241580003,0.1484424835664304,0.03913491246138002,0.13768115942028986,1.4615384615384615,0.2842430484037075,10.615384615384615,0.026776519052523172
11,6f2b2fa59fa5331942048f8e5e8a3a3a831f80b9,620.0342724323273,36.0,655.8196587562561,70.0,376.8872516155243,28.0,1831.1333097219467,485.5,0.3386068448104841,0.9454341054798588,1.6451452517286143,0.358149597997232,1.7400950972607596,0.2058218533923965,0.07415036045314109,0.5142857142857142,1.2857142857142858,0.14418125643666324,2.5,0.057672502574665295
12,5cf33595cb8c6e6d2738a211e12d445b5e98b663,863.7240648269653,53.0,1307.5763998031616,99.0,483.0176441669464,41.0,1831.1333097219467,485.5,0.4716882491521711,0.6605534215492017,1.7881832584327593,0.7140803964740907,2.7070986238159476,0.2637807097945761,0.10916580844490216,0.5353535353535354,1.2926829268292683,0.203913491246138,2.4146341463414633,0.08444902162718847
13,5063016989da5284e1a94e80b7b2f2258aadaa7e,1062.1787068843842,157.0,1717.925785779953,371.0,648.7140648365021,135.0,1831.1333097219467,485.5,0.5800662907746862,0.6182913811973233,1.6373603787241597,0.9381762521925922,2.6482018487034478,0.3542691629234836,0.3233779608650875,0.42318059299191374,1.162962962962963,0.7641606591143152,2.748148148148148,0.2780638516992791
14,e9136cfd354d28ca9e953b282f4c327a0362d587,1084.868644475937,157.0,1808.8483946323395,371.0,635.5516896247864,135.0,1831.1333097219467,485.5,0.5924574899686968,0.5997565344310923,1.7069715369908243,0.9878299875976855,2.84610744359792,0.34708105971885433,0.3233779608650875,0.42318059299191374,1.162962962962963,0.7641606591143152,2.748148148148148,0.2780638516992791
15,e697da0a75d6f98f31d6cdd0c7190bf29d5da827,834.7396206855774,31.0,1197.0144011974335,37.0,470.0471405982971,19.0,1831.1333097219467,485.5,0.4558595577141954,0.6973513600592821,1.7758636285353917,0.6537013962021134,2.5465837313121824,0.25669738959075167,0.06385169927909372,0.8378378378378378,1.631578947368421,0.07621009268795056,1.9473684210526316,0.03913491246138002
16,d3b045247ae9baecc6fe45af8d410df38335d43d,845.5928847789764,52.0,1002.7534699440002,155.0,369.1545429229736,28.0,1831.1333097219467,485.5,0.4617866325130516,0.8432709635262587,2.290620286245305,0.5476135815017564,2.7163514283318224,0.2015989447426025,0.10710607621009269,0.33548387096774196,1.8571428571428572,0.3192584963954686,5.535714285714286,0.057672502574665295
17,984251fe3345659541c4b2330d2185320fa27738,1410.9152281284332,173.0,1634.9332344532013,367.0,669.5839991569519,133.0,1831.1333097219467,485.5,0.7705147520595742,0.8629803336283085,2.10715194793314,0.8928531995857046,2.4417149103199662,0.36566644034159734,0.35633367662203913,0.4713896457765668,1.300751879699248,0.7559217301750772,2.7593984962406015,0.27394438722966014
18,f64540541748ba088eafbbac37fbd8c0458c410e,1318.9673392772675,172.0,1743.2528803348541,371.0,641.6663684844971,135.0,1831.1333097219467,485.5,0.720301101112922,0.7566127405588525,2.055534470962591,0.9520076288708674,2.7167589980632934,0.35042034628376273,0.35427394438722964,0.4636118598382749,1.2740740740740741,0.7641606591143152,2.748148148148148,0.2780638516992791
19,3c0275f4b81af80f98c8e0f1043bab8c8803f07c,760.1200573444366,40.0,809.953506231308,54.0,388.3105952739716,28.0,1831.1333097219467,485.5,0.4151090766077862,0.9384736920039459,1.9575053233047524,0.4423236156161113,2.085839315457893,0.21206025427659098,0.082389289392379,0.7407407407407407,1.4285714285714286,0.11122554067971163,1.9285714285714286,0.057672502574665295
20,696cb89bfc8b7dd41393e3003307947d2110e21f,1060.463615655899,57.0,1270.6412522792816,95.0,529.1733729839325,39.0,1831.1333097219467,485.5,0.5791296625022501,0.8345893176013568,2.004000332964785,0.6939097473314084,2.4011813843057115,0.2889868095208678,0.11740473738414006,0.6,1.4615384615384615,0.1956745623069001,2.4358974358974357,0.08032955715756952
21,ed7588da4adabc0555a018140b82f2f8215fe506,1101.1491825580597,71.0,1492.175420999527,188.0,512.7107994556427,41.0,1831.1333097219467,485.5,0.6013484527378657,0.7379488812518168,2.14770038728885,0.8148917465905912,2.910364717466075,0.27999643539524527,0.1462409886714727,0.3776595744680851,1.7317073170731707,0.38722966014418125,4.585365853658536,0.08444902162718847
22,4c8b555920da6a844f3f30cc70493b563178518d,990.8981370925903,45.0,1322.8355486392975,163.0,468.4523293972016,31.0,1831.1333097219467,485.5,0.5411392670493531,0.7490712946986143,2.1152592802082237,0.7224135684802583,2.8238423968165667,0.2558264474301628,0.09268795056642637,0.27607361963190186,1.4516129032258065,0.3357363542739444,5.258064516129032,0.06385169927909372
23,3064609e7489ea3c2111fd6d3c85b48270dc18f8,1402.3716008663177,175.0,1685.0936188697815,371.0,641.7233765125275,135.0,1831.1333097219467,485.5,0.7658489927635387,0.8322217740085623,2.185321046721977,0.9202462813183487,2.625887852219898,0.35045147893135736,0.3604531410916581,0.4716981132075472,1.2962962962962963,0.7641606591143152,2.748148148148148,0.2780638516992791
24,a16bc958dd283dc9bc7c9fe7f17627ace327eb28,1368.2472562789917,175.0,1769.5680267810822,371.0,661.1770992279053,135.0,1831.1333097219467,485.5,0.7472133508874659,0.7732097526467464,2.0694111424560426,0.966378590453246,2.676390378383506,0.3610753491936114,0.3604531410916581,0.4716981132075472,1.2962962962962963,0.7641606591143152,2.748148148148148,0.2780638516992791
25,dc922657fdbb6c5ccbbf2e0c1d2e02c66c921204,693.8640084266663,30.0,570.3827562332153,35.0,253.400465965271,15.0,1831.1333097219467,485.5,0.3789259933958756,1.2164884033467565,2.738211256966519,0.3114916610412306,2.2509143937856346,0.13838449916229706,0.061791967044284246,0.8571428571428571,2.0,0.07209062821833162,2.3333333333333335,0.030895983522142123
26,278b9e263842d61d7168cc29cac44666bfeea0d0,1407.8004817962646,175.0,1866.96435213089,371.0,675.3555884361267,135.0,1831.1333097219467,485.5,0.7688137583003368,0.7540585765279604,2.0845322166596842,1.019567686426055,2.764416825888844,0.36881836229535786,0.3604531410916581,0.4716981132075472,1.2962962962962963,0.7641606591143152,2.748148148148148,0.2780638516992791
27,fa54b1bcd9fc891413cbd168862706d0fad0ad02,1358.1032378673553,175.0,1665.704657793045,371.0,696.388667345047,135.0,1831.1333097219467,485.5,0.7416736021658522,0.8153325570132929,1.9502087003297566,0.9096577780270834,2.3919180996202525,0.38030473458581343,0.3604531410916581,0.4716981132075472,1.2962962962962963,0.7641606591143152,2.748148148148148,0.2780638516992791
28,067e9d432166d44a82fb26aa1ffa8660b665e2f0,1384.3099501132965,175.0,1861.6856262683868,371.0,661.8036825656891,135.0,1831.1333097219467,485.5,0.7559853467596528,0.7435787925634066,2.091722948332028,1.016684922055773,2.8130481520607136,0.36141753254774356,0.3604531410916581,0.4716981132075472,1.2962962962962963,0.7641606591143152,2.748148148148148,0.2780638516992791
29,0dfa1615292a5c1adca7023a5f1330110df82482,991.4967427253723,37.0,1176.3383948802948,44.0,441.305136680603,16.0,1831.1333097219467,485.5,0.5414661715022424,0.842866939513836,2.2467373712963905,0.6424100247834599,2.6655896274592337,0.24100109715529897,0.07621009268795056,0.8409090909090909,2.3125,0.09062821833161688,2.75,0.032955715756951595
30,2df1da2d4f6caa47574640bf54c52447e8c0f3ea,1066.7384502887726,44.0,1151.8378024101257,46.0,449.3253412246704,26.0,1831.1333097219467,485.5,0.5825564117179182,0.9261186323775016,2.374089223147966,0.6290300090630919,2.5634828413432107,0.24538101013131555,0.09062821833161688,0.9565217391304348,1.6923076923076923,0.09474768280123584,1.7692307692307692,0.053553038105046344
31,03f686a42238c9e5868132052810f3b5f93be918,1280.745586156845,172.0,1647.2555830478668,368.0,735.1903147697449,132.0,1831.1333097219467,485.5,0.6994278239367091,0.7775026531020284,1.7420599271060355,0.8995825559516465,2.2405839004608934,0.4014946977734689,0.35427394438722964,0.4673913043478261,1.303030303030303,0.7579814624098867,2.787878787878788,0.27188465499485065
32,38f110d924e016eff159ac1c8bb5cac14d3a2696,1410.556494474411,175.0,1766.6483056545258,371.0,683.0994429588318,135.0,1831.1333097219467,485.5,0.770318844065264,0.7984365025906012,2.064935799632061,0.9647841018864908,2.5862241930725687,0.37304735779316844,0.3604531410916581,0.4716981132075472,1.2962962962962963,0.7641606591143152,2.748148148148148,0.2780638516992791
33,ebc291ff23f8b4ab6809a6876283e23287b1c64d,1314.9579651355743,172.0,1630.7047355175018,368.0,655.442036151886,132.0,1831.1333097219467,485.5,0.7181115422640898,0.8063740396990227,2.0062154891006387,0.8905439745209597,2.4879465239846437,0.35794337456043185,0.35427394438722964,0.4673913043478261,1.303030303030303,0.7579814624098867,2.787878787878788,0.27188465499485065
34,b9c66ca164d363bed9bcefb776a0b0f438d96441,1119.0406506061554,160.0,1845.7636804580688,371.0,640.9090514183044,135.0,1831.1333097219467,485.5,0.6111191602844465,0.6062751491179194,1.7460209808704779,1.0079897900706878,2.8799151398680864,0.3500067679483287,0.329557157569516,0.431266846361186,1.1851851851851851,0.7641606591143152,2.748148148148148,0.2780638516992791
35,050882ecee4ae4dc1bcf3eadcf0ecab3ca192f53,1089.9063634872437,163.0,1698.0818076133728,371.0,646.5345430374146,135.0,1831.1333097219467,485.5,0.5952086381153447,0.6418456158005071,1.6857666388045898,0.9273392595710154,2.6264363225448046,0.3530789045258476,0.3357363542739444,0.4393530997304582,1.2074074074074075,0.7641606591143152,2.748148148148148,0.2780638516992791
36,c6e5c2c1243bb9b07ff013ccc9efbb4146b3c92c,819.0340065956116,37.0,1179.1623854637146,60.0,503.05484437942505,25.0,1831.1333097219467,485.5,0.44728256661989285,0.6945896652508299,1.6281207024374897,0.6439522339543742,2.344003638248121,0.27472322288529216,0.07621009268795056,0.6166666666666667,1.48,0.12358393408856849,2.4,0.05149330587023687
37,f950a7229e1183fdf5142ba4de6c6c9d9de1b3f6,1114.326117515564,170.0,1839.4732434749603,382.0,684.5456113815308,142.0,1831.1333097219467,485.5,0.6085445071635838,0.6057854450823561,1.6278332648523774,1.0045545202573372,2.6871448927451116,0.3738371246632379,0.35015447991761073,0.44502617801047123,1.1971830985915493,0.7868177136972193,2.6901408450704225,0.2924819773429454
38,f4f80a2d571903dbbbd824bf8fc5290a9b1a8d8c,1085.093267440796,165.0,1759.1983218193054,375.0,715.2289571762085,137.0,1831.1333097219467,485.5,0.5925801587900581,0.6168112224655989,1.5171271472632297,0.9607155920758361,2.459629611145481,0.3905936030866122,0.33985581874356335,0.44,1.2043795620437956,0.772399588053553,2.7372262773722627,0.282183316168898
39,c81d35f48521dcc7bf717594531dc7f76795b9cb,362.7642025947571,34.0,893.339241027832,167.0,148.44488739967346,24.0,1831.1333097219467,485.5,0.19810911672500894,0.40607664584103403,2.4437635337217753,0.48786138960220404,6.017985911650852,0.08106722029004784,0.07003089598352215,0.20359281437125748,1.4166666666666667,0.34397528321318227,6.958333333333333,0.04943357363542739
40,6f3fe6f4637261044b3938e620ac00e6e6e75708,1249.135993719101,165.0,1760.6596348285675,377.0,664.5611925125122,137.0,1831.1333097219467,485.5,0.6821655130662111,0.7094704558503309,1.8796402916584427,0.9615136295543221,2.6493566802660062,0.3629234359858946,0.33985581874356335,0.4376657824933687,1.2043795620437956,0.776519052523172,2.7518248175182483,0.282183316168898
41,b8aad79c004719566d679632026adefdcba8dea7,1217.0817561149597,164.0,1778.8047564029694,374.0,695.7875745296478,136.0,1831.1333097219467,485.5,0.6646603770753156,0.6842132346082185,1.7492145601158609,0.9714228597988186,2.5565342376305598,0.3799764718579127,0.33779608650875387,0.4385026737967914,1.2058823529411764,0.7703398558187435,2.75,0.2801235839340886
42,efe8f4c3f050910179f480896b424c93990a6941,1157.4696476459503,164.0,1754.0436153411865,374.0,670.7212915420532,136.0,1831.1333097219467,485.5,0.6321056154135001,0.6598864689124654,1.7257088186134892,0.9579005559172171,2.6151601827168336,0.3662875269544961,0.33779608650875387,0.4385026737967914,1.2058823529411764,0.7703398558187435,2.75,0.2801235839340886
43,ff293c735c7f12eec4ad8e4ec66a1c2f9598c0a8,1268.7875273227692,164.0,1692.2570111751556,374.0,667.393860578537,136.0,1831.1333097219467,485.5,0.6928974098097924,0.7497605381121653,1.901107580196959,0.9241582806617836,2.535619685965055,0.3644703840158307,0.33779608650875387,0.4385026737967914,1.2058823529411764,0.7703398558187435,2.75,0.2801235839340886
44,9f3676b5b81b8bbf165ed8c3fac85e6ced95c23b,995.2677896022797,58.0,1314.113020658493,102.0,534.7319247722626,42.0,1831.1333097219467,485.5,0.5435255774760652,0.7573684865427768,1.8612462497468336,0.7176501097334295,2.457517420936036,0.29202238959514115,0.11946446961894953,0.5686274509803921,1.380952380952381,0.21009268795056643,2.4285714285714284,0.08650875386199794
45,c1e12fb78bb0110c6e5d85ca112d7a0d904a7c8a,1216.8319969177246,164.0,1675.8440775871277,374.0,691.7057919502258,136.0,1831.1333097219467,485.5,0.6645239811089984,0.7261009620117603,1.7591756655484043,0.9151950153981966,2.4227700520797706,0.37774737004552644,0.33779608650875387,0.4385026737967914,1.2058823529411764,0.7703398558187435,2.75,0.2801235839340886
46,6accf76ff7915a94e78c88d8e0f96a0951d379eb,1205.9344215393066,165.0,1738.1761844158173,375.0,678.8170137405396,137.0,1831.1333097219467,485.5,0.6585727074794052,0.6937929723991751,1.77652356545124,0.9492351950496467,2.5605960799918766,0.37070868086803377,0.33985581874356335,0.44,1.2043795620437956,0.772399588053553,2.7372262773722627,0.282183316168898
47,40d2a06c1e8ceeff35e7f7ec0eaef549164c86dd,1162.8312783241272,164.0,1713.13978266716,374.0,652.4299731254578,136.0,1831.1333097219467,485.5,0.6350336549230817,0.6787719776804982,1.7823081805294725,0.9355625685861705,2.6257833840165024,0.356298457169417,0.33779608650875387,0.4385026737967914,1.2058823529411764,0.7703398558187435,2.75,0.2801235839340886
