commit,def_a_time,def_total_time,def_total_classes,prod1_a_time,prod1_total_time,prod1_total_classes,prod2_a_time,prod2_total_time,prod2_total_classes
6014a089fd9810422160840bad8301319ae1430b,23.131,188.3276526927948,15,16.893,151.7553195953369,10,17.647,152.69616198539734,10
ad54f5195c8c01f333703c55cd70703109d75f29,17.061,606.7766766548157,63,13.006,568.9550094604492,55,13.326,568.3252835273743,55
b53cae0ffb1b383824a86185ef23f698719d7a6d,19.987,45.181567907333374,0,15.462,42.67491054534912,0,15.326,41.90441918373108,0
aa9cdf2af6fd84aa24ec5a19da4f955472a8d5bd,18.681,60.878173828125,3,16.285,49.61573600769043,1,14.299,48.34453105926514,1
4c94831364e9258247029c22a222a665771ab4c0,17.911,112.67865681648254,15,15.414,100.59025144577026,14,14.35,104.5093047618866,14
73a0c313705ac622bdc1ec465fc03b86ff347d9b,20.093,105.54227948188782,1,15.767,97.97140216827393,1,16.315,101.10417246818542,1
50dda774f13a83547e41db4e835d7106ae66c1ff,18.996,91.86748766899109,9,16.069,90.68462491035461,9,15.163,90.04103684425354,9
164608b5465ebc6a2d296376aafbf4b272d9cff0,16.15,574.9263298511505,134,11.849,457.75333309173584,98,12.7,460.3278682231903,98
4ea60b5733a1afa880d1d509bc4e55b83da66dc3,18.37,774.79461145401,125,13.054,729.3702881336212,124,12.568,911.2526006698608,124
99a157fa4ad174c4ff979414af2edb67a98eb9fe,18.099,437.90440583229065,21,14.21,436.60559010505676,21,14.839,344.35488390922546,21
1d808f59d79194f0491938c4421dc518fd3e56b8,20.283,340.51028060913086,20,16.006,318.73972177505493,18,15.312,319.5796365737915,18
